reading_score,listening_score,writing_score,speaking_score,age,gap_year,marital_status,visa_type,label
5.2,5.3,6.5,8.7,45,4,single,STUDENT,0
6.2,6.7,6.3,5.6,19,4,married,STUDENT,0
8.2,6.5,6.0,6.7,51,0,single,WORK,1
6.4,7.0,6.0,6.7,28,3,married,DEPENDENT,1
4.4,6.9,7.6,6.4,54,2,single,DEPENDENT,0
7.0,7.6,7.3,5.7,34,4,single,WORK,0
5.8,7.1,5.5,6.4,23,0,single,WORK,0
6.2,5.5,7.4,5.6,25,7,single,WORK,0
7.8,5.4,6.1,6.3,36,1,single,STUDENT,1
7.5,4.9,6.6,7.5,49,3,single,WORK,1
6.7,7.0,8.9,6.3,22,3,single,STUDENT,0
6.9,7.5,7.0,6.2,30,5,single,DEPENDENT,0
4.9,6.9,7.6,7.2,31,2,single,WORK,1
7.7,6.5,6.1,5.1,27,5,single,STUDENT,0
6.9,6.0,5.2,5.6,43,0,divorced,DEPENDENT,0
5.8,6.1,6.1,6.9,57,7,single,WORK,0
4.7,8.5,5.2,5.7,40,0,single,STUDENT,1
7.0,5.8,5.5,5.8,34,4,married,DEPENDENT,1
7.3,6.1,7.5,7.5,36,2,married,STUDENT,1
4.9,5.8,6.3,5.5,41,6,married,STUDENT,0
6.3,6.1,5.2,6.5,41,3,single,DEPENDENT,0
5.8,7.2,6.7,8.1,54,7,married,WORK,0
6.8,6.9,5.4,5.5,52,0,single,WORK,0
6.1,7.5,5.0,5.4,57,0,single,WORK,0
7.0,7.7,6.5,7.7,44,3,married,STUDENT,0
5.3,8.2,6.4,6.5,54,5,married,STUDENT,0
7.5,7.0,7.3,5.6,37,1,single,WORK,1
6.7,7.7,7.1,6.4,50,5,single,WORK,0
7.5,7.2,5.9,8.1,41,0,single,STUDENT,1
6.3,7.3,8.1,6.7,58,5,single,DEPENDENT,0
8.8,5.6,5.5,8.0,37,4,married,WORK,0
6.4,5.3,5.1,6.9,59,2,single,WORK,0
5.5,6.3,6.5,6.3,45,6,single,STUDENT,0
6.6,4.9,7.3,7.2,29,0,married,STUDENT,1
6.4,5.6,5.2,6.3,27,1,married,STUDENT,0
6.1,7.7,6.8,6.8,29,0,single,STUDENT,1
6.4,4.8,7.6,5.0,58,4,single,WORK,0
7.1,7.4,7.0,7.4,45,6,single,STUDENT,0
6.0,7.0,8.1,6.0,31,3,married,WORK,1
6.0,6.1,5.3,5.7,26,6,married,STUDENT,0
4.8,6.6,7.1,6.1,30,2,single,STUDENT,1
6.2,4.7,6.0,7.3,18,2,married,WORK,0
5.9,5.8,6.3,6.4,24,0,single,WORK,0
6.9,6.5,6.4,5.4,35,2,single,STUDENT,1
5.4,4.9,6.7,7.4,22,6,single,WORK,0
5.7,6.1,7.8,6.9,43,7,married,STUDENT,0
7.5,6.3,4.5,5.3,39,7,married,WORK,0
6.2,9.0,6.8,7.1,24,1,single,STUDENT,1
4.9,7.2,7.0,6.8,58,7,single,DEPENDENT,0
6.1,6.9,6.2,6.2,51,1,single,WORK,0
6.1,6.8,7.4,8.0,35,4,single,WORK,0
5.6,7.7,6.7,6.8,42,4,married,STUDENT,0
5.3,7.6,7.4,6.0,29,1,single,STUDENT,1
7.8,5.8,6.8,5.8,30,1,single,STUDENT,1
6.8,5.8,6.7,7.9,31,1,single,WORK,1
4.8,6.7,6.0,6.8,57,7,single,STUDENT,0
8.1,5.5,7.4,7.8,30,0,married,STUDENT,1
6.4,6.5,6.5,5.0,23,3,married,WORK,0
5.8,6.3,7.2,7.0,48,5,single,STUDENT,0
6.3,6.1,6.8,4.2,36,2,single,WORK,0
4.6,6.4,8.4,7.2,53,6,married,WORK,0
5.8,7.0,8.8,4.4,44,7,single,DEPENDENT,0
7.0,7.0,6.3,6.3,34,6,single,STUDENT,0
7.8,5.8,6.0,7.7,41,5,single,DEPENDENT,0
7.8,6.0,7.7,8.0,51,5,single,STUDENT,0
4.5,7.3,6.4,5.9,20,2,married,WORK,0
6.2,6.9,5.0,7.8,51,7,married,WORK,0
5.7,5.4,7.5,5.8,41,1,divorced,WORK,0
7.1,5.9,4.8,6.5,40,0,married,WORK,0
6.0,5.3,6.2,5.6,33,1,single,STUDENT,0
7.6,5.8,6.7,6.2,56,0,single,WORK,1
7.4,5.5,8.0,5.5,27,2,single,STUDENT,1
5.7,7.5,5.4,7.1,44,4,married,STUDENT,0
8.2,7.2,6.4,6.4,56,0,married,STUDENT,1
6.3,4.9,8.4,5.9,41,1,single,DEPENDENT,0
8.0,7.1,7.9,5.5,58,0,married,STUDENT,1
8.5,5.2,8.4,6.3,36,0,single,WORK,1
7.2,6.6,6.8,5.9,29,0,married,WORK,1
6.2,5.1,7.2,7.2,47,2,divorced,DEPENDENT,0
8.1,6.1,6.2,7.2,30,7,single,WORK,0
8.8,7.3,7.8,4.9,58,7,married,STUDENT,0
7.6,6.8,7.0,7.2,59,0,single,DEPENDENT,0
5.6,5.7,6.6,5.2,30,3,married,DEPENDENT,1
6.2,5.9,8.9,6.6,39,4,single,STUDENT,0
6.1,7.2,4.6,8.4,58,7,married,WORK,0
6.0,5.4,6.9,7.0,46,7,married,STUDENT,0
6.5,7.2,7.4,6.7,58,3,divorced,STUDENT,0
6.1,7.8,7.0,6.4,48,5,single,WORK,0
5.7,8.0,7.0,6.0,45,0,married,STUDENT,1
7.8,6.4,5.4,7.2,33,1,single,WORK,1
7.3,5.5,5.3,6.9,20,5,single,WORK,0
7.0,7.0,5.0,7.3,33,1,married,STUDENT,1
7.5,6.0,8.2,5.2,47,0,married,STUDENT,1
6.2,7.3,7.5,6.9,33,4,single,STUDENT,0
8.0,5.7,6.9,5.7,49,7,married,DEPENDENT,1
5.2,6.4,5.0,7.7,35,2,married,STUDENT,1
7.0,7.2,5.5,6.7,24,0,single,STUDENT,1
5.8,6.1,5.8,7.3,31,4,single,WORK,0
7.5,7.0,5.1,4.8,38,5,single,WORK,0
7.3,7.8,4.8,5.8,51,1,single,STUDENT,1
6.1,7.8,6.2,8.1,18,7,single,WORK,0
6.6,7.6,6.9,4.3,47,3,single,DEPENDENT,0
7.7,8.8,5.7,6.1,25,1,single,DEPENDENT,0
6.0,5.0,5.1,7.8,28,2,single,DEPENDENT,0
6.4,6.6,6.0,7.3,23,4,married,WORK,0
7.7,7.2,8.2,6.3,25,0,divorced,STUDENT,1
7.2,7.3,4.4,6.9,32,7,married,STUDENT,0
5.8,7.8,6.5,5.5,53,2,married,WORK,0
6.9,7.9,5.5,6.3,39,1,divorced,WORK,1
5.8,6.2,7.7,7.4,31,2,single,WORK,1
5.3,5.4,5.8,6.3,56,1,single,DEPENDENT,0
8.2,6.4,7.3,8.3,43,5,married,WORK,0
7.3,5.5,7.2,6.7,38,3,single,DEPENDENT,0
5.8,5.8,7.5,6.4,24,2,divorced,STUDENT,1
5.8,7.1,8.1,9.0,37,6,married,WORK,0
5.6,6.6,4.7,6.0,20,2,single,STUDENT,0
4.9,6.9,6.8,5.9,35,2,married,STUDENT,1
6.5,6.8,6.1,7.5,58,4,single,WORK,0
5.0,6.3,6.1,6.3,37,2,single,STUDENT,0
8.1,6.6,8.4,6.8,28,6,single,WORK,0
6.9,6.2,6.7,5.5,45,7,single,STUDENT,0
6.3,6.3,6.9,6.4,34,0,married,WORK,0
6.3,8.3,8.7,7.0,53,1,single,WORK,1
6.4,6.7,6.0,4.9,21,0,single,STUDENT,1
5.3,7.1,5.8,6.8,24,6,married,STUDENT,0
6.4,6.5,7.2,5.9,30,3,married,WORK,1
7.2,5.7,6.4,6.0,51,1,single,WORK,0
7.3,4.5,7.3,6.6,46,6,single,STUDENT,0
6.6,7.6,4.6,6.2,34,3,married,STUDENT,0
5.1,5.4,7.0,7.1,38,1,married,STUDENT,1
6.7,6.5,6.8,6.5,28,4,single,STUDENT,0
6.6,5.3,7.4,6.7,38,5,married,WORK,0
5.8,5.0,7.9,6.9,45,7,single,STUDENT,0
7.3,5.3,7.0,8.5,23,7,married,WORK,0
5.6,5.1,6.5,5.8,52,1,married,STUDENT,0
6.2,6.3,5.9,6.4,44,4,single,STUDENT,0
7.3,7.2,6.1,5.8,20,5,married,WORK,0
7.2,5.3,6.8,4.7,55,5,single,STUDENT,0
6.2,6.0,8.2,7.4,34,6,single,WORK,0
6.0,7.4,6.5,6.6,29,3,married,STUDENT,0
5.8,8.1,5.0,6.1,33,1,single,WORK,0
7.0,6.7,6.5,7.8,30,0,married,WORK,1
5.6,6.4,7.1,4.9,59,2,single,WORK,0
4.6,6.2,8.5,6.2,51,2,single,WORK,0
5.3,7.4,5.6,6.2,34,0,married,WORK,0
5.5,6.9,6.9,7.0,37,7,divorced,STUDENT,0
6.6,6.7,4.9,5.9,48,4,single,STUDENT,0
7.0,5.9,7.4,4.6,54,2,single,DEPENDENT,0
7.6,7.2,7.3,7.1,43,2,single,STUDENT,1
7.3,6.7,6.9,5.9,45,7,married,STUDENT,0
7.6,7.0,5.3,5.9,30,5,single,DEPENDENT,0
6.3,6.3,7.6,6.1,30,7,single,WORK,0
7.5,5.5,7.4,7.0,51,4,married,STUDENT,0
8.6,7.9,6.1,6.4,30,4,single,WORK,0
7.5,7.2,4.8,5.8,48,7,single,STUDENT,0
7.0,5.8,5.9,5.8,47,0,single,WORK,0
4.9,7.2,5.9,5.1,54,5,single,WORK,0
6.3,6.9,7.3,7.5,53,6,single,STUDENT,0
6.7,6.6,7.2,6.0,58,2,married,STUDENT,1
7.3,7.3,5.6,5.9,31,5,single,STUDENT,0
6.5,5.9,7.0,5.5,34,3,single,WORK,0
7.4,6.1,7.0,7.4,27,7,single,WORK,0
7.8,6.3,7.3,6.1,25,0,married,WORK,1
6.5,7.0,6.4,6.6,28,1,married,STUDENT,1
6.2,5.4,6.1,6.7,42,7,single,WORK,0
6.5,8.3,6.0,6.3,56,7,married,STUDENT,0
6.7,4.7,8.2,6.8,24,5,divorced,WORK,0
5.0,6.8,6.2,4.0,37,4,single,WORK,0
6.4,8.1,6.9,5.0,33,0,single,DEPENDENT,0
7.1,4.4,6.1,6.0,23,5,single,STUDENT,0
8.5,7.6,6.0,8.3,28,4,married,WORK,0
7.7,6.2,5.3,7.0,32,6,single,WORK,0
8.6,7.5,6.6,7.9,48,3,single,STUDENT,0
5.6,6.9,6.5,6.3,52,7,married,WORK,0
5.3,7.8,5.4,6.0,27,1,single,STUDENT,1
7.1,7.1,5.4,6.8,27,5,single,DEPENDENT,0
6.2,4.2,6.9,6.4,45,0,married,WORK,0
7.3,6.9,5.5,7.1,34,0,single,WORK,1
5.9,6.5,6.9,6.3,37,7,married,DEPENDENT,1
6.5,6.1,6.7,7.1,56,6,single,STUDENT,0
7.4,7.8,6.1,6.1,19,1,married,STUDENT,1
8.2,5.5,5.0,5.7,24,4,single,STUDENT,0
8.4,5.7,6.7,7.6,27,1,single,DEPENDENT,0
6.9,5.0,4.7,5.9,29,3,married,WORK,0
5.2,5.9,7.8,6.6,48,6,divorced,WORK,0
6.0,7.5,7.9,6.5,52,4,single,STUDENT,0
7.0,6.7,4.5,5.7,27,1,married,STUDENT,0
7.5,6.7,6.0,5.7,52,7,single,WORK,0
6.5,6.0,6.9,6.2,21,2,single,STUDENT,1
7.0,6.5,5.6,7.7,35,0,married,WORK,1
7.3,7.1,5.3,6.3,44,3,married,WORK,1
5.8,4.9,6.6,5.5,18,1,single,WORK,0
7.1,8.2,6.2,9.0,55,1,single,STUDENT,1
6.8,7.5,5.4,6.0,28,1,married,DEPENDENT,1
6.3,5.1,5.1,5.4,56,0,single,DEPENDENT,0
7.7,5.7,7.3,5.6,45,5,married,STUDENT,0
5.5,7.0,5.5,5.7,23,3,single,WORK,0
5.2,6.4,5.6,6.7,49,7,married,STUDENT,0
7.5,5.1,7.2,6.8,59,3,single,STUDENT,0
6.4,6.2,5.7,5.8,57,4,married,WORK,0
5.9,7.4,6.9,5.1,23,4,married,WORK,0
6.2,6.9,5.8,8.0,23,7,single,DEPENDENT,0
7.0,7.3,6.1,6.8,21,2,married,STUDENT,1
8.0,7.0,5.5,6.3,50,5,married,WORK,0
7.2,5.5,5.7,6.0,50,0,single,STUDENT,1
5.7,6.4,5.8,6.2,19,0,single,STUDENT,1
7.4,7.2,4.5,6.5,26,2,married,STUDENT,1
5.7,6.6,6.4,7.9,58,3,single,STUDENT,0
5.9,5.8,5.4,7.6,54,1,single,WORK,0
6.7,5.8,6.8,6.9,43,0,single,STUDENT,1
5.8,6.9,5.8,6.1,29,4,single,WORK,0
8.2,7.3,7.7,6.9,19,3,married,STUDENT,0
7.8,5.9,6.9,7.6,45,2,married,STUDENT,1
7.2,6.9,6.3,5.9,20,4,married,DEPENDENT,1
7.3,7.2,7.0,6.5,40,5,married,WORK,0
6.9,7.4,6.3,5.8,46,1,married,STUDENT,1
6.2,6.0,7.3,3.8,54,3,single,STUDENT,0
6.3,7.2,5.8,7.1,46,5,married,STUDENT,0
6.6,7.4,5.9,6.2,34,6,single,WORK,0
7.5,6.8,8.0,6.9,33,6,single,WORK,0
7.2,8.8,7.3,7.4,39,4,single,STUDENT,0
7.8,6.4,8.6,6.0,19,4,married,DEPENDENT,1
5.6,7.1,5.5,7.5,26,1,married,STUDENT,1
6.0,5.6,7.8,7.5,19,5,married,DEPENDENT,1
6.7,6.3,6.5,6.4,40,0,single,WORK,0
6.5,8.7,6.8,7.5,54,2,single,STUDENT,1
8.6,6.1,6.1,7.3,34,4,married,STUDENT,0
7.7,7.7,6.1,6.8,34,3,married,STUDENT,0
8.2,5.9,6.9,6.2,22,0,single,STUDENT,1
7.7,5.5,5.8,7.4,27,4,single,DEPENDENT,0
6.8,5.8,6.9,6.8,30,5,single,WORK,0
7.8,6.4,7.0,6.8,44,2,single,STUDENT,1
6.0,6.0,4.6,7.8,59,1,single,STUDENT,1
6.9,6.6,5.6,7.3,38,0,married,STUDENT,1
5.9,6.0,7.6,5.7,43,5,married,STUDENT,0
8.3,3.6,7.0,8.1,33,2,single,WORK,1
7.0,6.1,8.0,5.5,42,2,single,DEPENDENT,0
4.9,6.7,6.3,6.4,48,4,single,WORK,0
8.4,6.8,8.6,7.9,23,2,single,DEPENDENT,0
6.0,5.5,6.5,7.9,53,5,single,STUDENT,0
6.0,8.1,5.9,6.1,32,0,single,STUDENT,1
6.7,7.3,7.1,5.7,19,0,married,WORK,0
7.2,7.2,7.4,7.5,50,4,married,DEPENDENT,1
7.0,8.1,7.3,5.8,19,0,single,STUDENT,1
4.7,8.0,6.7,6.7,48,0,married,DEPENDENT,1
5.8,6.4,6.7,6.4,23,1,married,STUDENT,1
4.6,7.8,5.8,7.0,30,5,single,STUDENT,0
5.6,5.9,6.3,6.0,51,6,single,STUDENT,0
4.7,6.7,6.9,4.4,33,0,married,WORK,0
7.0,7.1,6.8,6.4,21,3,single,WORK,1
5.5,7.9,6.2,6.8,47,7,single,STUDENT,0
6.1,7.1,6.0,7.3,24,7,single,STUDENT,0
6.4,5.7,6.3,6.0,47,3,married,STUDENT,0
6.0,5.5,5.3,6.8,19,2,single,DEPENDENT,0
5.1,7.9,7.3,7.0,21,7,divorced,DEPENDENT,0
6.4,4.5,6.0,7.7,43,4,single,STUDENT,0
5.8,7.8,6.2,6.3,21,2,single,STUDENT,1
6.3,8.2,6.1,6.5,20,1,single,STUDENT,1
6.4,7.7,7.2,7.1,32,0,married,STUDENT,1
7.0,9.0,6.4,6.2,27,4,single,STUDENT,0
7.1,6.9,4.8,5.3,26,0,single,STUDENT,1
5.9,6.8,7.2,6.8,54,4,divorced,STUDENT,0
4.6,5.1,5.5,5.2,18,2,single,WORK,0
5.5,5.3,6.1,6.0,35,6,single,STUDENT,0
5.8,4.5,6.0,6.3,21,5,single,WORK,0
6.8,7.3,5.9,5.6,38,4,single,STUDENT,0
7.5,7.4,5.3,7.9,33,0,single,STUDENT,1
5.5,6.0,6.8,6.4,41,1,married,STUDENT,1
6.1,7.2,7.4,6.6,51,2,married,STUDENT,1
6.3,7.1,7.4,4.4,37,3,single,STUDENT,0
7.1,6.5,5.5,5.5,55,3,single,WORK,0
9.0,5.5,5.2,7.1,33,0,married,STUDENT,1
7.7,6.9,6.5,6.6,48,6,married,WORK,0
6.1,7.9,8.0,6.0,48,0,single,WORK,1
7.3,4.8,5.4,6.5,54,2,single,STUDENT,1
5.4,7.0,5.9,5.9,55,3,single,WORK,0
7.1,6.8,7.0,7.3,38,2,divorced,DEPENDENT,0
7.3,5.7,6.7,7.7,57,5,married,WORK,0
7.5,5.6,6.9,5.2,45,5,single,STUDENT,0
8.5,5.2,5.7,5.2,53,7,single,DEPENDENT,0
7.2,6.2,6.1,8.3,48,2,single,STUDENT,1
7.0,6.9,6.7,5.3,39,7,married,STUDENT,0
6.6,6.5,7.3,5.9,29,7,married,WORK,0
7.4,7.0,6.8,6.8,42,4,single,STUDENT,0
6.1,5.4,8.0,5.2,28,3,single,STUDENT,0
6.1,6.1,6.1,8.2,36,0,single,WORK,1
6.1,6.4,8.3,6.9,35,1,married,WORK,1
6.4,5.1,6.9,5.7,46,5,married,STUDENT,0
7.0,6.6,7.6,7.4,24,2,married,STUDENT,1
7.9,7.3,5.4,7.4,35,0,married,STUDENT,1
5.7,6.6,8.1,7.5,20,5,single,STUDENT,0
6.7,6.6,6.5,4.7,27,7,single,STUDENT,0
6.4,5.8,5.8,5.6,41,3,single,STUDENT,0
6.5,6.7,6.1,5.9,44,6,single,WORK,0
8.1,6.2,6.1,5.0,21,2,single,WORK,0
6.8,6.4,4.2,8.5,21,3,divorced,STUDENT,0
5.5,7.6,5.2,6.4,58,2,single,WORK,0
6.0,5.2,5.2,6.4,30,3,single,WORK,0
5.6,8.4,9.0,6.5,19,4,single,WORK,0
7.7,6.1,6.5,4.9,41,4,single,STUDENT,0
6.8,6.3,7.6,5.8,31,7,single,STUDENT,0
5.7,5.6,8.1,5.2,45,5,married,DEPENDENT,1
6.2,6.9,5.1,5.4,24,3,married,WORK,0
5.6,5.5,6.7,7.9,31,2,married,STUDENT,1
6.6,8.1,6.9,5.9,42,0,married,DEPENDENT,1
7.7,5.3,4.9,8.1,27,1,married,STUDENT,1
7.6,7.0,7.5,5.3,41,2,single,WORK,1
7.8,5.6,6.5,8.1,48,0,single,DEPENDENT,0
4.8,6.6,4.7,6.9,32,6,single,STUDENT,0
9.0,9.0,8.1,7.5,18,1,married,WORK,0
7.2,6.8,7.7,7.1,19,0,single,WORK,0
6.4,5.3,6.6,5.8,40,6,married,STUDENT,0
6.4,7.3,6.0,7.3,31,2,married,STUDENT,1
5.2,7.5,6.1,6.5,54,2,married,STUDENT,1
6.6,6.2,5.7,5.3,51,3,single,STUDENT,0
5.6,6.7,8.3,7.7,57,7,married,WORK,0
7.0,6.0,7.6,7.6,35,4,single,STUDENT,0
6.5,4.2,6.0,7.7,26,6,single,STUDENT,0
5.4,7.1,7.6,7.2,56,7,married,WORK,0
6.9,6.5,6.8,7.2,50,1,single,STUDENT,1
6.9,6.8,8.2,5.5,54,1,single,STUDENT,1
6.6,6.5,7.0,7.5,50,5,married,WORK,0
5.1,8.5,8.0,6.2,40,1,single,STUDENT,1
6.8,8.0,5.6,5.6,50,7,married,STUDENT,0
6.8,7.8,6.2,7.1,38,7,married,WORK,0
4.1,5.0,6.0,7.0,34,5,single,STUDENT,0
6.9,6.2,7.2,7.0,39,0,married,WORK,1
6.7,7.5,4.3,5.4,41,5,married,WORK,0
6.1,5.8,7.7,7.9,58,2,single,WORK,1
4.0,6.1,7.4,6.0,34,3,single,STUDENT,0
7.0,7.2,6.9,7.4,41,1,single,STUDENT,1
6.7,6.2,5.4,6.8,50,2,married,WORK,0
6.4,7.3,6.4,7.6,53,5,single,WORK,0
5.8,5.5,6.9,5.8,59,0,married,WORK,0
6.9,7.1,7.0,5.6,33,7,single,STUDENT,0
7.9,6.0,5.8,6.4,34,4,single,DEPENDENT,0
8.0,5.6,5.5,7.0,36,3,single,DEPENDENT,0
7.5,6.7,6.9,6.6,58,1,married,STUDENT,1
4.9,5.8,4.8,6.0,36,6,single,WORK,0
5.2,7.5,6.1,6.7,27,4,single,WORK,0
6.2,5.2,7.3,7.2,22,5,married,WORK,0
6.3,5.3,6.9,6.3,39,0,single,WORK,0
6.3,6.9,6.7,6.5,27,7,married,STUDENT,0
8.6,6.5,6.4,8.1,19,6,single,WORK,0
4.9,8.3,6.3,7.6,33,1,single,DEPENDENT,0
4.1,6.3,6.6,7.4,37,4,single,STUDENT,0
6.1,6.9,7.4,6.1,23,2,married,STUDENT,1
5.6,7.9,7.4,6.7,30,5,single,DEPENDENT,0
8.3,6.5,5.9,8.5,18,2,single,STUDENT,1
5.8,5.9,4.8,5.3,59,3,single,WORK,0
4.6,6.2,6.5,7.2,51,1,married,DEPENDENT,1
5.7,5.4,7.9,4.7,36,1,married,STUDENT,0
6.8,6.0,5.8,7.3,43,7,single,STUDENT,0
7.8,5.9,7.1,5.9,56,1,single,STUDENT,1
8.0,6.9,4.4,6.9,54,3,single,WORK,1
5.3,6.2,6.2,6.1,54,3,single,WORK,0
5.5,6.1,7.6,8.1,42,1,single,STUDENT,1
5.4,8.2,5.8,8.4,51,0,divorced,WORK,1
6.6,4.6,5.5,5.6,51,2,single,STUDENT,0
6.5,6.1,4.4,6.4,37,0,married,WORK,0
5.2,5.3,6.6,7.6,26,0,single,WORK,0
5.9,5.6,6.8,8.8,22,6,married,STUDENT,0
5.9,7.6,7.4,6.4,27,1,single,STUDENT,1
5.5,5.6,6.8,7.1,35,7,single,DEPENDENT,0
5.7,6.1,6.9,6.0,28,7,single,STUDENT,0
6.5,7.1,5.8,7.0,32,5,married,STUDENT,0
6.1,7.8,6.0,6.5,44,6,single,STUDENT,0
8.0,3.8,5.2,8.9,32,0,single,STUDENT,1
9.0,6.4,5.9,5.7,34,5,married,WORK,0
7.3,7.3,6.3,4.3,56,0,single,STUDENT,1
5.7,5.5,6.9,6.3,21,2,married,WORK,0
6.7,6.0,7.5,4.9,48,0,single,WORK,0
5.1,6.8,7.3,8.5,57,4,single,WORK,0
5.4,7.7,6.4,6.4,19,2,single,STUDENT,1
6.4,6.7,6.6,6.3,29,0,single,WORK,1
7.5,5.2,8.2,6.5,20,4,married,STUDENT,0
7.4,4.8,5.6,7.4,47,1,married,STUDENT,1
7.4,7.6,6.8,6.7,56,2,divorced,STUDENT,1
6.2,6.1,5.1,6.9,54,1,married,WORK,0
5.6,5.4,7.5,8.2,44,5,married,WORK,0
6.7,5.5,3.9,6.5,31,2,married,STUDENT,0
5.1,5.3,6.3,7.8,38,6,single,WORK,0
5.3,6.7,5.7,6.3,42,7,married,STUDENT,0
6.6,6.0,6.2,8.8,20,6,married,STUDENT,0
6.5,8.6,6.3,6.1,24,4,single,DEPENDENT,0
7.4,7.5,7.7,6.4,36,3,single,WORK,1
7.0,4.1,6.3,3.6,31,6,single,WORK,0
5.6,5.7,4.1,5.2,27,5,single,STUDENT,0
5.1,6.4,6.4,8.1,39,3,single,STUDENT,0
8.9,6.3,5.8,6.3,19,5,single,WORK,0
6.9,6.9,6.8,5.4,40,4,married,STUDENT,0
5.6,6.7,7.0,6.8,36,6,married,STUDENT,0
7.1,7.5,5.6,5.9,27,2,married,STUDENT,1
9.0,7.0,6.8,6.0,46,7,married,STUDENT,0
7.1,4.1,6.5,6.6,41,6,married,STUDENT,0
6.2,7.4,5.7,7.3,27,3,single,WORK,1
5.0,5.6,7.5,6.5,28,2,married,WORK,0
5.6,7.5,6.6,4.9,53,5,single,WORK,0
7.6,6.3,7.0,5.9,58,1,single,DEPENDENT,0
6.4,5.7,6.6,6.7,55,3,married,DEPENDENT,1
5.5,7.3,6.3,6.3,54,6,single,DEPENDENT,0
7.5,6.3,7.4,6.0,33,2,single,DEPENDENT,0
5.8,5.5,6.8,8.5,20,6,married,STUDENT,0
6.2,6.9,6.3,5.9,28,5,married,WORK,0
5.8,6.6,5.8,4.9,55,7,married,WORK,0
7.3,4.6,6.3,5.6,29,1,single,WORK,0
6.0,8.4,5.6,7.0,52,4,single,WORK,0
4.4,5.3,6.5,7.3,55,3,single,STUDENT,0
6.0,7.0,7.4,6.9,58,2,married,STUDENT,1
6.3,5.5,8.3,8.9,24,7,married,WORK,0
6.4,7.4,9.0,7.0,30,2,single,WORK,1
6.0,6.5,7.8,4.7,55,2,divorced,WORK,0
4.6,6.4,6.6,7.3,20,7,single,WORK,0
6.7,6.6,7.1,7.0,49,7,single,DEPENDENT,0
7.2,4.0,7.1,8.0,33,2,married,WORK,1
7.2,7.0,7.6,6.6,37,5,single,STUDENT,0
6.1,6.3,6.8,4.6,43,0,married,STUDENT,0
4.4,7.1,6.7,6.8,40,7,single,STUDENT,0
7.8,7.3,5.4,5.7,57,6,married,DEPENDENT,1
8.4,6.5,7.5,7.7,56,7,married,WORK,0
6.8,5.8,6.6,7.4,54,2,single,STUDENT,1
5.7,6.1,6.0,7.6,24,6,married,STUDENT,0
6.7,7.0,7.1,5.1,59,5,married,DEPENDENT,1
5.9,5.7,7.2,5.2,59,1,single,STUDENT,1
6.9,6.3,6.0,6.5,57,1,single,WORK,0
5.6,5.3,6.3,5.5,48,3,single,STUDENT,0
8.8,6.8,6.6,6.0,24,6,married,DEPENDENT,1
7.2,7.7,7.0,5.5,46,4,single,WORK,0
7.7,5.4,7.1,6.5,30,0,married,WORK,1
7.3,5.7,5.5,6.2,36,5,married,WORK,0
6.5,5.8,7.8,5.4,51,7,single,STUDENT,0
7.8,6.6,7.4,6.7,19,1,married,STUDENT,1
4.3,6.0,6.2,6.8,19,6,married,WORK,0
8.4,6.0,7.5,6.5,47,2,single,STUDENT,1
6.5,6.4,5.7,7.8,59,2,married,WORK,1
5.5,6.4,5.3,6.6,30,1,married,WORK,0
6.3,4.9,7.9,6.6,39,2,single,STUDENT,1
7.8,4.5,4.5,7.3,57,4,married,STUDENT,0
5.7,6.4,8.3,6.8,47,5,married,WORK,0
5.9,6.0,7.3,5.7,42,3,married,WORK,0
7.7,6.7,6.6,7.6,41,1,single,WORK,1
6.6,6.4,5.5,6.6,43,2,married,DEPENDENT,1
8.0,4.9,7.9,8.0,31,3,single,WORK,1
5.6,5.2,5.4,7.0,18,1,single,STUDENT,0
7.5,5.0,6.2,5.8,51,0,single,WORK,0
7.3,6.9,6.1,6.4,27,7,single,DEPENDENT,0
7.7,7.6,9.0,6.2,41,6,single,STUDENT,0
6.0,7.8,5.4,7.4,31,5,married,WORK,0
7.1,5.6,4.3,7.0,24,3,married,DEPENDENT,1
5.2,7.4,7.3,8.7,24,0,married,STUDENT,1
6.8,5.3,6.6,7.9,48,7,single,STUDENT,0
7.4,6.1,6.8,6.6,28,5,single,DEPENDENT,0
5.4,6.3,5.9,5.6,46,5,single,STUDENT,0
6.3,5.2,5.5,7.0,58,4,single,DEPENDENT,0
6.5,5.3,4.7,4.9,31,7,married,WORK,0
6.1,6.0,6.1,6.7,46,2,single,DEPENDENT,0
4.8,5.4,8.7,7.8,26,1,married,STUDENT,1
6.0,6.0,7.1,6.7,44,7,single,WORK,0
8.0,4.9,5.3,5.9,33,7,married,STUDENT,0
5.5,6.6,7.4,6.3,42,1,married,STUDENT,1
7.9,3.9,8.1,6.0,31,2,single,WORK,0
7.1,5.5,6.6,5.5,18,5,married,STUDENT,0
7.8,6.6,6.3,7.1,45,4,single,STUDENT,0
6.1,7.3,4.6,6.0,39,1,single,STUDENT,1
6.7,6.3,7.5,5.2,24,1,single,STUDENT,1
7.6,6.7,7.2,6.1,28,0,single,STUDENT,1
7.1,6.1,6.6,6.5,29,1,single,DEPENDENT,0
6.2,5.2,7.1,5.0,29,1,single,STUDENT,0
6.2,7.1,7.0,6.2,58,2,divorced,STUDENT,1
6.9,6.5,6.7,6.4,47,2,married,WORK,1
5.4,6.9,6.2,5.4,25,7,married,WORK,0
